S.No,actual,pred,alive,plod,name,title,male,culture,dateOfBirth,DateoFdeath,mother,father,heir,house,spouse,book1,book2,book3,book4,book5,isAliveMother,isAliveFather,isAliveHeir,isAliveSpouse,isMarried,isNoble,age,numDeadRelations,boolDeadRelations,isPopular,popularity,isAlive
238,1,1,0.988,0.012,Veiled Lady,,0.0,Braavosi,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0100334448160535,1
325,1,1,0.918,0.082,Arryk (guard),,0.0,,,,,,,House Tyrell,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0,1
185,1,1,0.968,0.032,Tansy,,0.0,,,,,,,Peach,,0.0,0.0,1.0,1.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0234113712374581,1
101,1,1,0.724,0.276,Robert Paege,Ser,0.0,,,,,,,House Paege,,0.0,0.0,1.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0100334448160535,1
1928,1,0,0.468,0.532,Loras Tyrell,Ser,1.0,The Reach,282.0,,,,,House Tyrell,,1.0,1.0,1.0,1.0,1.0,,,,,0.0,1.0,23.0,0.13333333333333333,1,1.0,0.665551839464882,1
803,1,1,0.744,0.256,Nail,,0.0,,,,,,,Second Sons,,0.0,0.0,0.0,0.0,1.0,,,,,0.0,0.0,,0.0,0,0.0,0.0133779264214046,1
28,1,1,0.71,0.29,Wulfe,,1.0,Ironborn,,,,,,House Greyjoy,,0.0,0.0,0.0,1.0,1.0,,,,,0.0,0.0,,0.0,0,0.0,0.0234113712374581,1
1504,0,0,0.166,0.834,Ethan Glover,,1.0,Northmen,,283.0,,,,House Glover,,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0334448160535117,0
1870,1,1,0.949,0.051,Samwell Stone,Ser,1.0,,,,,,,House Royce,,0.0,0.0,0.0,1.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0133779264214046,1
1690,1,1,0.796,0.204,Elia Sand,,0.0,Dornishmen,285.0,,,,,House Martell,,0.0,0.0,1.0,1.0,1.0,,,,,0.0,0.0,20.0,0.06666666666666667,1,0.0,0.11705685618729,1
170,0,0,0.152,0.848,Stafford Lannister,Ser,1.0,Westerman,246.0,299.0,,,,House Lannister,Myranda Lefford,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,53.0,0.06666666666666667,1,0.0,0.170568561872909,0
1149,1,1,0.677,0.323,Kennos of Kayce,Ser,1.0,,,,,,,House Kenning of Kayce,,0.0,0.0,1.0,1.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.0334448160535117,1
1366,1,1,0.937,0.063,Sigfryd Harlaw,Master of Harlaw Hall,1.0,Ironborn,,,,,,House Harlaw of Harlaw Hall,,0.0,0.0,0.0,1.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.0635451505016722,1
1624,0,1,0.76,0.24,Alfyn,,1.0,Free Folk,,299.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0,0
801,0,0,0.213,0.787,Myrtle,,0.0,Free Folk,,300.0,,,,,,0.0,0.0,0.0,0.0,1.0,,,,,0.0,0.0,,0.0,0,0.0,0.0468227424749163,0
963,1,1,0.753,0.247,Colin Florent,Ser,0.0,,,,,,,House Florent,,0.0,1.0,1.0,1.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0836120401337792,1
1939,1,0,0.201,0.799,Moqorro,Slave of R'hllor,1.0,,,,,,,R'hllor,,0.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.123745819397993,1
378,1,0,0.384,0.616,Brandon Stark (son of Cregan),Winterfell,1.0,Northmen,,,,,,House Stark,Alys Karstark,0.0,1.0,0.0,0.0,0.0,,,,1.0,1.0,1.0,,0.0,0,0.0,0.1438127090301,1
1584,1,1,0.963,0.037,Osha,,1.0,Free folk,,,,,,House Stark,,1.0,1.0,1.0,1.0,1.0,,,,,0.0,0.0,,0.0,0,0.0,0.250836120401337,1
1770,1,1,0.694,0.306,Marq Piper,Ser,1.0,Rivermen,,,,,,House Piper,,1.0,1.0,1.0,1.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.140468227424749,1
430,0,0,0.049,0.951,Daella Targaryen (daughter of Jaehaerys I),Eyrie,0.0,Valyrian,54.0,82.0,,,,House Targaryen,Rodrik Arryn,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,1.0,28.0,0.0,0,0.0,0.0869565217391304,0
501,1,1,0.983,0.017,Errok,,1.0,Free Folk,,,,,,,,0.0,0.0,1.0,1.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0066889632107023,1
1086,1,0,0.316,0.684,Harmune,Maester,1.0,,,,,,,Night's Watch,,0.0,0.0,1.0,1.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.0434782608695652,1
1317,1,1,0.817,0.183,Robert Frey,,0.0,,286.0,,,,,House Frey,,0.0,1.0,1.0,1.0,0.0,,,,,0.0,0.0,19.0,0.0,0,0.0,0.060200668896321,1
334,1,1,0.986,0.014,Bandy,,0.0,Northmen,,,,,,House Stark,,0.0,1.0,0.0,1.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.020066889632107,1
1189,1,1,0.797,0.203,Alys Karstark,,0.0,Northmen,284.0,,,,,House Karstark,Sigorn,0.0,0.0,1.0,1.0,1.0,,,,1.0,1.0,0.0,21.0,0.0,0,0.0,0.157190635451505,1
237,0,1,0.758,0.242,Varly,,0.0,northmen,,298.0,,,,House Stark,,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0167224080267558,0
318,0,1,0.566,0.434,Andrey Charlton,Ser,1.0,,,299.0,,,,House Charlton,,0.0,1.0,0.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0133779264214046,0
100,1,0,0.455,0.545,Robert Brax (son of Flement),,1.0,,290.0,,,,,House Brax,,0.0,1.0,1.0,1.0,0.0,,,,,0.0,0.0,15.0,0.0,0,0.0,0.120401337792642,1
1534,0,1,0.959,0.041,Kurleket,,1.0,,,298.0,,,,House Bracken,,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0100334448160535,0
1209,1,0,0.099,0.901,Mariya Darry,,0.0,,,,,,,House Darry,Merrett Frey,0.0,1.0,1.0,1.0,0.0,,,,0.0,1.0,0.0,,0.0,0,0.0,0.190635451505016,1
1631,1,0,0.453,0.547,Alerie Hightower,Highgarden,0.0,,257.0,,,,,House Hightower,Mace Tyrell,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,48.0,0.0,0,0.0,0.227424749163879,1
210,1,1,0.983,0.017,Tregar Ormollen,,1.0,Lyseni,,,,,,,,0.0,1.0,0.0,1.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0234113712374581,1
479,1,1,0.903,0.097,Edgerran Oakheart,Lord,1.0,,,,,,,House Oakheart,,0.0,0.0,0.0,1.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0066889632107023,1
225,1,1,0.674,0.326,Umar,,0.0,Vale mountain clans,,,,,,Moon Brothers,,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0066889632107023,1
1076,0,0,0.217,0.783,Gwayne Hightower,Ser,1.0,,88.0,130.0,,,,House Hightower,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,42.0,0.0,0,0.0,0.0501672240802675,0
1627,0,0,0.17,0.83,Alyn,,1.0,,,298.0,,,,House Stark,,1.0,1.0,1.0,0.0,1.0,,,,,0.0,0.0,,0.0,0,0.0,0.0735785953177257,0
671,0,1,0.975,0.025,Kenned,,0.0,Ironborn,,299.0,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0066889632107023,0
124,1,1,0.996,0.004,Roryn Drumm,,0.0,Ironborn,,,,,,House Drumm,,0.0,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0033444816053511,1
262,0,1,0.702,0.298,Watt,,1.0,,,299.0,,,,Night's Watch,,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0167224080267558,0
391,1,1,0.709,0.291,Buu,,0.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0,1
359,1,1,0.812,0.188,Beron Blacktyde,,0.0,,,,,,,House Blacktyde,,0.0,0.0,0.0,1.0,1.0,,,,,0.0,0.0,,0.0,0,0.0,0.0167224080267558,1
1362,1,1,0.672,0.328,Shierle Swyft,,0.0,,,,,,,House Swyft,Melwyn Sarsfield,0.0,0.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,,0.0,0,0.0,0.0267558528428093,1
190,1,1,0.666,0.334,Theo Frey,Ser,1.0,,,,,,,House Frey,,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0133779264214046,1
825,1,1,0.988,0.012,Orbelo,,1.0,Braavosi,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0133779264214046,1
356,1,0,0.201,0.799,Bennis,Ser,1.0,,,,,,,House Osgrey,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0367892976588628,1
1380,1,1,0.687,0.313,Symon Hollard,Ser,1.0,,,,,,,House Hollard,,0.0,0.0,0.0,1.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0434782608695652,1
1163,1,1,0.743,0.257,Leonette Fossoway,Lady,0.0,,,,,,,House Fossoway,Garlan Tyrell,0.0,0.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,0.0,0,0.0,0.17391304347826,1
14,1,1,0.747,0.253,Will (Standfast),,0.0,,,,,,,House Osgrey,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0033444816053511,1
393,0,1,0.724,0.276,Byam Flint,Ser,1.0,,,299.0,,,,Night's Watch,,0.0,0.0,1.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.020066889632107,0
1889,1,0,0.15,0.85,Tycho Nestoris,,1.0,Braavosi,,,,,,Iron Bank of Braavos,,0.0,0.0,0.0,0.0,1.0,,,,,0.0,0.0,,0.0,0,0.0,0.0869565217391304,1
634,1,1,0.725,0.275,Jeyne Swann,,0.0,,,,,,,House Swann,,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0167224080267558,1
876,1,0,0.222,0.778,Aelinor Penrose,LadyQueen,0.0,,,,,,,House Penrose,Aerys I Targaryen,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,,0.0,0,0.0,0.163879598662207,1
376,1,0,0.085,0.915,Brandon Stark (Burner),,1.0,Northmen,,,,Brandon Stark,,,,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0,0.0,0.0334448160535117,1
940,1,1,0.672,0.328,Betharios of Braavos,,0.0,,,,,,,House Frey,Symond Frey,0.0,1.0,1.0,1.0,0.0,,,,0.0,1.0,0.0,,0.0,0,0.0,0.140468227424749,1
1783,1,0,0.381,0.619,Shireen Baratheon,Princess,0.0,,289.0,,,,,House Baratheon of Dragonstone,,1.0,1.0,1.0,1.0,1.0,,,,,0.0,1.0,16.0,0.26666666666666666,1,0.0,0.23076923076923,1
206,1,1,0.937,0.063,Torrek,,0.0,Vale mountain clans,,,,,,Stone Crows,,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0,1
1286,1,1,0.581,0.419,Perwyn Frey,Ser,1.0,,269.0,,,,,House Frey,,1.0,1.0,1.0,1.0,1.0,,,,,0.0,1.0,36.0,0.0,0,0.0,0.0836120401337792,1
878,1,1,0.76,0.24,Aemon Rivers,Ser,1.0,,,,,,,House Frey,,0.0,1.0,1.0,1.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0334448160535117,1
749,1,1,0.725,0.275,Manfred Swann,Ser,0.0,,,,,,,House Swann,,0.0,0.0,1.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0167224080267558,1
1429,1,1,0.972,0.028,Vortimer Crane,Ser,0.0,,,,,,,House Crane,,1.0,1.0,1.0,1.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.0267558528428093,1
1022,1,1,0.835,0.165,Elwood Meadows,Grassy Vale,1.0,Reach,278.0,,,,,House Meadows,,0.0,1.0,1.0,1.0,1.0,,,,,0.0,1.0,27.0,0.0,0,0.0,0.0501672240802675,1
243,1,1,0.747,0.253,Walda Frey (daughter of Edwyn),,0.0,,290.0,,,,,House Frey,,0.0,1.0,1.0,1.0,0.0,,,,,0.0,0.0,15.0,0.0,0,0.0,0.103678929765886,1
1323,1,0,0.46,0.54,Robin Ryger,Ser,1.0,,237.0,,,,,House Ryger,,1.0,1.0,1.0,1.0,1.0,,,,,0.0,1.0,68.0,0.0,0,0.0,0.0735785953177257,1
1084,0,0,0.437,0.563,Harlen Tyrell,High Steward of Highgarden,1.0,Reach,,5.0,,,,House Tyrell,,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0635451505016722,0
1526,1,1,0.704,0.296,Jhaqo,KhalKo (formerly),0.0,Dothraki,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.0668896321070234,1
701,1,1,0.823,0.177,Lew (guard),,0.0,Northmen,,,,,,House Stark,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0,1
1135,1,1,0.982,0.018,Jonos Stark,King in the North,1.0,Northmen,,,,,,House Stark,,0.0,1.0,0.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0100334448160535,1
1622,0,0,0.004,0.996,Aemon Blackfyre,,1.0,Valyrian,184.0,196.0,,,,House Blackfyre,,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,12.0,0.13333333333333333,1,0.0,0.0869565217391304,0
599,1,1,0.985,0.015,Helly,,0.0,,,,,,,,,0.0,0.0,1.0,1.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0133779264214046,1
112,1,0,0.478,0.522,Roger Ryswell,,1.0,Northmen,,,,,,House Ryswell,,0.0,0.0,0.0,1.0,1.0,,,,,0.0,0.0,,0.0,0,0.0,0.0468227424749163,1
1139,1,1,0.986,0.014,Jorah Stark,King in the North,1.0,Northmen,,,,,,House Stark,,0.0,1.0,0.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0100334448160535,1
1654,1,1,0.744,0.256,Bellegere Otherys,,0.0,Braavosi,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.040133779264214,1
333,0,0,0.002,0.998,Baelor Targaryen (son of Daeron II),Prince of Dragonstone,1.0,,170.0,209.0,,,,House Targaryen,Jena Dondarrion,0.0,0.0,1.0,0.0,0.0,,,,1.0,1.0,1.0,39.0,0.2,1,1.0,0.474916387959866,0
730,1,1,0.881,0.119,Luthor Tyrell (son of Theodore),,1.0,,,,,,,House Tyrell,,0.0,0.0,1.0,1.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.137123745819397,1
1231,1,1,0.845,0.155,Melwys Rivers,Maester,0.0,,,,,,,,,0.0,1.0,1.0,1.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.0234113712374581,1
1582,1,1,0.553,0.447,Mychel Redfort,Ser,1.0,Valemen,,,,,,House Redfort,Ysilla Royce,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,0.0,0,0.0,0.0702341137123745,1
1403,1,1,0.982,0.018,Tremond Gargalen,Salt Shore,0.0,Dornish,,,,,,House Gargalen,,0.0,0.0,1.0,1.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.0234113712374581,1
196,1,1,0.74,0.26,Timon,Ser,0.0,,,,,,,,,0.0,1.0,1.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0066889632107023,1
1336,1,1,0.722,0.278,Rufus Leek,Ser,0.0,,,,,,,House Leek,,0.0,0.0,0.0,1.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.0267558528428093,1
1856,1,0,0.021,0.979,Urswyck,,1.0,,,,,,,Brave Companions,,0.0,0.0,1.0,1.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0301003344481605,1
1131,1,1,0.979,0.021,Jon Lynderly,Lord of the Snakewood,0.0,,,,,,,House Lynderly,,0.0,0.0,0.0,1.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.0234113712374581,1
1728,1,1,0.738,0.262,High Sparrow,High Septon,1.0,,,,,,,Faith of the Seven,,0.0,0.0,0.0,1.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.167224080267558,1
304,1,1,0.726,0.274,Allyria Dayne,,0.0,,,,,,,House Dayne,,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0234113712374581,1
236,1,1,0.997,0.003,Vaellyn,Archmaester,1.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0133779264214046,1
295,0,0,0.07,0.93,Aerys I Targaryen,,1.0,,,,Mariah Martell,Daeron II Targaryen,Rhaegel Targaryen,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.2,1,1.0,0.622073578595317,0
1698,0,0,0.148,0.852,Farlen,,1.0,,,299.0,,,,House Stark,,1.0,1.0,1.0,0.0,1.0,,,,,0.0,0.0,,0.0,0,0.0,0.0568561872909698,0
953,0,0,0.198,0.802,Cayn,,1.0,Northmen,,298.0,,,,House Stark,,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0301003344481605,0
955,1,1,0.761,0.239,Cersei Frey,,0.0,,292.0,,,,,House Frey,,0.0,1.0,1.0,1.0,0.0,,,,,0.0,0.0,13.0,0.0,0,0.0,0.133779264214046,1
521,1,1,0.717,0.283,Galtry the Green,Ser,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0133779264214046,1
102,0,0,0.036,0.964,Robb Stark,,1.0,,,,Catelyn Stark,Eddard Stark,Bran Stark,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,0.4666666666666667,1,1.0,1.0,0
1650,1,0,0.494,0.506,Balon Swann,Ser,1.0,Stormlander,,,,,,House Swann,,1.0,1.0,1.0,1.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.311036789297658,1
1165,1,1,0.979,0.021,Lester Morrigen,Lord of Crows Nest,0.0,,,,,,,House Morrigen,,0.0,0.0,1.0,1.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.0234113712374581,1
1729,1,1,0.557,0.443,Hot Pie,,0.0,,,,,,,,,0.0,1.0,1.0,1.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.183946488294314,1
1292,0,1,0.601,0.399,Lord Commander Qorgyle,Lord Commander of the Night's Watch,1.0,,,288.0,,,,House Qorgyle,,0.0,0.0,1.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0668896321070234,0
759,1,1,0.965,0.035,Matrice,,0.0,,,,,,,House Baratheon of Dragonstone,,0.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0033444816053511,1
1685,0,0,0.253,0.747,Doreah,,0.0,Lysene,278279.0,299.0,,,,House Targaryen,,1.0,1.0,0.0,0.0,1.0,,,,,0.0,0.0,-277980.0,0.0,0,0.0,0.110367892976588,0
652,0,1,0.847,0.153,Jon Umber (Smalljon),,1.0,Northmen,,299.0,,,,House Umber,,1.0,1.0,1.0,1.0,1.0,,,,,0.0,0.0,,0.0,0,0.0,0.0702341137123745,0
49,1,1,0.864,0.136,Wex Pyke,,1.0,Ironborn,286.0,,,,,House Botley,,0.0,1.0,1.0,1.0,1.0,,,,,0.0,0.0,19.0,0.0,0,0.0,0.113712374581939,1
1124,1,1,0.904,0.096,Jeyne Goodbrook,,0.0,,293.0,,,,,House Goodbrook,,0.0,1.0,1.0,1.0,0.0,,,,,0.0,0.0,12.0,0.0,0,0.0,0.0635451505016722,1
176,1,1,0.999,0.001,Stonehand,,0.0,Ironborn,,,,,,,,0.0,0.0,0.0,1.0,1.0,,,,,0.0,0.0,,0.0,0,0.0,0.0100334448160535,1
646,1,1,0.893,0.107,Jon Heddle,Ser,1.0,,,,,,,House Heddle,,0.0,0.0,0.0,1.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0066889632107023,1
1394,1,1,0.835,0.165,Titus Peake,Starpike,1.0,,,,,,,House Peake,Margot Lannister,0.0,0.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,0.0,0,0.0,0.020066889632107,1
755,0,1,0.677,0.323,Marq Grafton,,1.0,,,282.0,,,,House Grafton,,0.0,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0301003344481605,0
929,1,1,0.989,0.011,Benedict Broom,Ser,0.0,,,,,,,House Broom,,0.0,1.0,1.0,1.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.020066889632107,1
597,0,0,0.022,0.978,Helicent Uffering,,0.0,,171.0,,,,,House Uffering,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,100.0,0.0,0,0.0,0.0234113712374581,0
1773,0,0,0.304,0.696,Mirri Maz Duur,Godswife,0.0,Lhazareen,257.0,299.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,0.0,1.0,42.0,0.0,0,0.0,0.1438127090301,0
410,1,1,0.997,0.003,Cetheres,Archmaester,0.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0066889632107023,1
1407,1,1,0.671,0.329,Triston Sunderland,Three Sisters,1.0,,,,,,,House Sunderland,,0.0,0.0,0.0,1.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.0301003344481605,1
119,1,0,0.394,0.606,Ronald Storm,,1.0,,,,,,,House Connington,,0.0,0.0,0.0,0.0,1.0,,,,,0.0,0.0,,0.0,0,0.0,0.040133779264214,1
1305,1,1,0.98,0.02,Raynard Ruttiger,Ser,0.0,,,,,,,House Ruttiger,,0.0,0.0,0.0,1.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.020066889632107,1
902,1,1,0.797,0.203,Alyx Frey,,0.0,,282.0,,,,,House Frey,,0.0,1.0,1.0,1.0,0.0,,,,,0.0,0.0,23.0,0.0,0,0.0,0.1438127090301,1
8,0,0,0.036,0.964,Viserys I Targaryen,,1.0,,,,Alyssa Targaryen,Baelon Targaryen,Rhaenyra Targaryen,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,0.0,,0.3333333333333333,1,1.0,0.678929765886287,0
134,1,1,0.997,0.003,Ryam,Archmaester,1.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0133779264214046,1
25,1,1,0.936,0.064,Wolmer,,1.0,,,,,,,House Webber,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0033444816053511,1
1855,0,1,0.682,0.318,Ulf son of Umar,,1.0,Vale mountain clans,,298.0,,,,Moon Brothers,,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0234113712374581,0
1197,1,1,0.881,0.119,Lyonel Corbray,Heart's Home,1.0,,260.0,,,,,House Corbray,,0.0,0.0,0.0,1.0,1.0,,,,,0.0,1.0,45.0,0.0,0,0.0,0.0802675585284281,1
83,1,1,0.843,0.157,Reynard Webber,Lord of Coldmoat,0.0,,,,,,,House Webber,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0066889632107023,1
1792,1,1,0.784,0.216,Richard Horpe,Ser,1.0,,,,,,,House Horpe,,0.0,0.0,0.0,1.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.0635451505016722,1
555,1,1,0.98,0.02,Gulian Qorgyle,Ser,1.0,,,,,,,House Qorgyle,,0.0,0.0,0.0,1.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0133779264214046,1
1108,1,1,0.998,0.002,Humfrey Swyft,Ser,0.0,,,,,,,House Swyft,,0.0,0.0,0.0,1.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.0100334448160535,1
1324,1,1,0.759,0.241,Rodrik Flint,Lord Commander of the Night's Watch,1.0,,,,,,,House Flint,,0.0,0.0,1.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0635451505016722,1
719,1,1,0.65,0.35,Lucas Nayland,Ser,0.0,,,,,,,House Nayland,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0033444816053511,1
1365,1,1,0.928,0.072,Simon Staunton,Ser,1.0,,,,,,,House Staunton,Rohanne Webber,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,,0.0,0,0.0,0.0167224080267558,1
1885,1,0,0.381,0.619,Togg Joth,,1.0,Ibbenese,,,,,,Brave Companions,,0.0,0.0,1.0,1.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0167224080267558,1
80,1,1,0.783,0.217,Redtusk,Ser,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0167224080267558,1
1833,1,1,0.731,0.269,Salladhor Saan,Prince of the Narrow Sea,1.0,Lysene,,,,,,House Baratheon of Dragonstone,,0.0,1.0,1.0,1.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.187290969899665,1
1004,0,1,0.762,0.238,Dormund,,1.0,Free Folk,,300.0,,,,,,0.0,0.0,1.0,1.0,1.0,,,,,0.0,0.0,,0.0,0,0.0,0.0267558528428093,0
438,0,0,0.382,0.618,Daeron Targaryen (son of Maekar I),Prince of Dragonstone,1.0,,190.0,221.0,,,,House Targaryen,Kiera of Tyrosh,0.0,1.0,0.0,1.0,0.0,,,,1.0,1.0,1.0,31.0,0.0,0,0.0,0.130434782608695,0
787,1,1,0.993,0.007,Morra,,0.0,,,,,,,House Martell,,0.0,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0100334448160535,1
1438,1,1,0.993,0.007,Walton Stark,King in the North,1.0,,,,,,,House Stark,,0.0,1.0,0.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0100334448160535,1
1861,1,1,0.684,0.316,Jojen Reed,,1.0,Crannogmen,286.0,,,,,House Reed,,0.0,1.0,1.0,1.0,1.0,,,,,0.0,0.0,19.0,0.0,0,0.0,0.290969899665551,1
1678,1,0,0.047,0.953,Daenerys Targaryen,Andals,0.0,Valyrian,284.0,,,,,House Targaryen,Drogo,1.0,1.0,1.0,1.0,1.0,,,,0.0,1.0,1.0,21.0,1.0,1,1.0,1.0,1
1834,1,0,0.254,0.746,Victarion Greyjoy,Lord Captain of the Iron Fleet,1.0,Ironborn,268.0,,,,,House Greyjoy,,1.0,1.0,1.0,1.0,1.0,,,,,0.0,1.0,37.0,0.26666666666666666,1,1.0,0.705685618729097,1
1916,0,0,0.047,0.953,Hugh Hammer,Ser,1.0,,,130.0,,,,Blacks,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0769230769230769,0
